00,20250401,PO2000000620
01,20250331,"Acquired - Purchases - Visa Corporate",199.98,CAD,INTERCHANGE,356280498,0,10470.28,CAD,20250402,E Exempt,E  ,0,0,0,39,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - Visa Corporate",1.05,CAD,PROCESSING,356280498,0.0001,10470.28,CAD,20250402,E Exempt,E  ,0,0,0,39,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Refunds - MasterCard Cr Per",42.93,CAD,ASSESSMENT,356280498,0,-41649.89,CAD,20250402,E Exempt,E  ,0,0,0,51,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Refunds - MasterCard Cr Per",-434.84,CAD,INTERCHANGE,356280498,0,-41649.89,CAD,20250402,E Exempt,E  ,0,0,0,51,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Refunds - MasterCard Cr Per",21.93,CAD,ASSESSMENT,356280498,0,-3038.51,CAD,20250402,E Exempt,E  ,0,0,0,28,PO2000065063,PO3028682263,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",0.6,CAD,ASSESSMENT,356280498,0,150,CAD,20250402,E Exempt,E  ,0,0,0,2,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",1.91,CAD,INTERCHANGE,356280498,0,150,CAD,20250402,E Exempt,E  ,0,0,0,2,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",0.02,CAD,PROCESSING,356280498,0.0001,150,CAD,20250402,E Exempt,E  ,0,0,0,2,PO2000065063,PO3035475805,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",23.37,CAD,ASSESSMENT,356280498,0,10914.91,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",172.68,CAD,INTERCHANGE,356280498,0,10914.91,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",1.09,CAD,PROCESSING,356280498,0.0001,10914.91,CAD,20250402,E Exempt,E  ,0,0,0,9,PO2000065063,PO4028433634,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",21.93,CAD,ASSESSMENT,356280498,0,12252.12,CAD,20250402,E Exempt,E  ,0,0,0,7,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",194.2,CAD,INTERCHANGE,356280498,0,12252.12,CAD,20250402,E Exempt,E  ,0,0,0,7,PO2000065063,PO3028685193,WPAATLYHDP
01,20250331,"Acquired - Purchases - MasterCard Dr Per Int",1.23,CAD,PROCESSING,356280498,0.0001,12252.12,CAD,20250402,E Exempt,E  ,0,0,0,7,PO2000065063,PO3028685193,WPAATLYHDP
